Campaign,Ad group,Keyword,Match type,Impressions,Clicks,Conversions,trans - us_qb001 - 19 - 1582695525771769364,QBSE_MCC_BuyNow_90 Days,QBOLive_MCC_Lead_90Days,trans - us_qb01d - 19 - 1582695525771241388,PSG_MCC_Order_90 Days,trans - us_qb00d - 19 - 1582695525771387916,QBES_MCC_Signup_90Days,trans - us_qb017 - 19 - 1582695525771849587,QBDT_MCC_Order_90 Days,trans - us_qb00- - 19 - 1582695525771704407,trans - us_qb01- - 19 - 1582695525771217054,Calls from ads,trans - us_qb00c - 19 - 1582695525771425165,trans - us_qb00a - 19 - 1582695525771567110,1099_MCC_Purchase_90 Days,trans - us_qb00g - 19 - 1582695525771448247,QBEcosystem_MCC_WWSUIVisit_90 Days,trans - us_qb01a - 19 - 1582695525771226066,trans - us_qb004 - 19 - 1582695525771799558,trans - us_qb00f - 19 - 1582695525771546228,trans - us_qb0 - 19 - 1582695525771833426,QBO_Advanced_MCC_BuyNow_90Days,QBSE_MCC_Sub_90 Days,trans - us_po00 - 19 - 1582695525771917573,trans - us_qb01k - 19 - 1582695525771972335,ProAdvisor_MCC_Signup_90 Days,QBOA_MCC_Signup_90 Days,trans - us_qb018 - 19 - 1582695525771856716,trans - us_qb00m - 19 - 1582695525771759376,QBSE_MCC_Signup_90 Days,QBO_MCC_Login_90Days,QBOLive_MCC_ScheduleConsult_90Days,trans - us_qb00r - 19 - 1582695525771539487,PayrollFirst_MCC_BuyNow_90 Days,trans - us_qb00q - 19 - 1582695525771416667,trans - us_pa0 - 19 - 1582695525771179557,trans - us_qb00i - 19 - 1582695525771365531,QBO_MCC_Signup_90 Days,QBO_MCC_BuyNow_90Days,trans - us_pr0 - 19 - 1582695525771209368,trans - us_ps0 - 19 - 1582695525771886990,QuickBooks Accounting+Invoice (Android) installs,trans - us_qb019 - 19 - 1582695525771864364,trans - us_qb01h - 19 - 1582695525771896332,All conv.,Cost,Total conv. value,CTR,Conv. rate,Avg. CPC,Avg. position,Top of page CPC,First page CPC,Quality score,Ad relevance,Expected clickthrough rate,Landing page experience,Labels,Campaign state,Ad group state,Keyword state,Campaign ID,Ad group ID,Keyword ID
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Previous Version,quick book 2016,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.16,0.12,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607376392,299596877249
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile_MMMarch20,Download_Free,download quickbooks for free,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,1.0,0.0,6.41, --,0.31,0.31,6,Below average,Average,Above average, --,enabled,enabled,enabled,9653558793,102266982434,297230357699
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Year - 2020,quick book 2020,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.84,0.84,6,Below average,Average,Above average, --,enabled,enabled,enabled,8517736047,83756497382,657346115683
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Previous Versions,quickbooks 2014 for mac,Exact,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.52,82.0,1.0,1.0,7.52, --,2.37,0.88,5,Below average,Below average,Above average, --,enabled,enabled,enabled,1479750863,90204115647,320903001481
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Previous Versions,quickbooks 2011 mac,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.0,0.61,6,Average,Below average,Above average, --,enabled,enabled,enabled,1479750863,90204115647,320903001041
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile_MMMarch20,Discount_Specials,quickbooks specials,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.0,1.0,0.0,11.64, --,0.41,0.41,9,Average,Above average,Above average, --,enabled,enabled,enabled,9653558793,102266985274,362385279277
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Subscription_Renew,renew quickbooks subscription,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.14,0.0,1.0,0.0,6.14, --,0.43,0.43,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370602307,517595860799
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,MAC_Computer,quikbooks for mac,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,1.0,0.0,2.95, --,0.01,0.01,9,Average,Above average,Above average, --,enabled,enabled,enabled,9653421075,97487258285,299596914889
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,Industry_Trucking,trucking software quickbooks,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,1.0,0.0,6.41, --,0.63,0.63,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9653421075,97487257365,362385292717
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Essential,intuit quickbooks essentials,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,2.3,0.83,8,Below average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607374392,327765758573
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,SKU_Pro - 2018,quickbook pro 2018,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.58,0.18,8,Below average,Above average,Above average, --,enabled,enabled,enabled,8517736047,83756496422,374150885449
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Software,quickbooks sdk,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.45,0.45,7,Above average,Above average,Below average, --,enabled,enabled,enabled,9656892385,99607377072,299346015335
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Pro - Prev Years,quickbook pro 2017,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.23,0.23,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607379032,362385234677
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,SKU_Pro - Prev Years,quickbooks pro 2008,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.37,0.17,6,Below average,Average,Above average, --,enabled,enabled,enabled,8517736047,83756502662,5044454984
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Computer,mac quick books,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.18,0.18,10,Above average,Above average,Above average, --,enabled,enabled,enabled,1479750863,90204115367,317095498530
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Previous Version,2012 quickbooks download,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.0,0.0,0.98, --,0.26,0.26,3,Below average,Below average,Average, --,enabled,enabled,enabled,8517736047,83756500022,301084890858
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Previous Versions,quickbooks mac 2011,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,1.15,1.15,6,Average,Below average,Above average, --,enabled,enabled,enabled,1479750863,90204115647,320903004161
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Pro_Sale,quickbooks pro for sale,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,1.0,0.0,13.01, --,1.87,1.87,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370604707,318660630455
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Quick Start,quickbooks startup,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38,0.0,1.0,0.0,0.38, --,0.28,0.16,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607372952,384539380748
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,SKU_Pro - Prev Years,quick books pro 2017,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.36,0.36,6,Below average,Average,Above average, --,enabled,enabled,enabled,8517736047,83756502662,299596880049
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Previous Version,quickbooks 11,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,1.84,0.39,5,Below average,Below average,Above average, --,enabled,enabled,enabled,8517736047,83756500022,295872248089
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Premier - 2018,quickbooks premier 2018 download,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,1.0,0.0,1.71, --,0.36,0.04,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607372512,369766600929
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Previous Version,quickbooks 2005,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.04,0.02,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607376392,398084307
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Previous Version,quickbook 2014,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,4.28,0.77,6,Below average,Average,Above average, --,enabled,enabled,enabled,8517736047,83756500022,309301385463
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile_MMMarch20,Discount,quick books discount,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.58,0.58,9,Average,Above average,Above average, --,enabled,enabled,enabled,9653558793,102266981954,362385225757
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Previous Version,2010 quickbooks,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.03,0.03,7,Average,Above average,Average, --,enabled,enabled,enabled,9656892385,99607376392,301084890378
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Essential,quick books essentials,Exact,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1.0,0.0,0.17, --,0.6,0.38,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607374392,33318292512
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Download_Free,free quickbooks download,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.95,0.38,5,Below average,Below average,Above average, --,enabled,enabled,enabled,8518794362,89370601147,590074491
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Invoices,does quickbooks have invoice,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.55,0.55,6,Below average,Average,Above average, --,enabled,enabled,enabled,9656892385,99607378712,297230357179
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,SKU_Premier Plus Desktop 2020,quickbooks premier plus 2020 desktop,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.63,0.63,6,Average,Below average,Above average, --,enabled,enabled,enabled,9653421075,97487259805,848416615149
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Industry_LLC,quick books for llc,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,1.21,1.21,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607370632,362385226237
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,MAC_Previous Versions,quickbooks mac 2017,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.38,0.38,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9653421075,97487258565,299596897569
QB_US_GGL_Brand_Other_Exact_Search_Desktop_MMMarch20,Compare,quickbook comparison,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.25,0.25,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9648710399,102131348787,362385231597
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Pro - 2019,quickbooks pro 2019 license,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,1.71,0.63,7,Average,Above average,Average, --,enabled,enabled,enabled,9656892385,99607373672,788546752442
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Subscription_Renew,quickbooks renew subscription,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,2.09,2.09,8,Below average,Above average,Above average, --,enabled,enabled,enabled,8518794362,89370602307,362385276877
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Trial,trial quickbooks,Exact,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,2.0,0.0,5.59, --,1.85,0.44,8,Below average,Above average,Above average, --,enabled,enabled,enabled,8518794362,89370602347,362385292477
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Website,quickbooks official website,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.07,0.07,10,Above average,Above average,Above average, --,enabled,enabled,enabled,8517736047,83756496942,136695559229
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile_MMMarch20,Upgrade_Previous Version,upgrade quickbooks 2014 to 2017,Exact,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,2.0,0.0,0.86, --,7.96,3.65,7,Average,Above average,Average, --,enabled,enabled,enabled,9653558793,102266984114,295942425054
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Download,quickbooks downlaod,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,0.03,0.03,7,Average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370601107,299596891809
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Discount_Offer,quickbooks special offers,Exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,1.62,0.05,8,Below average,Above average,Above average, --,enabled,enabled,enabled,8518794362,89370600907,362385279117
